customer_id,tenure,monthly_charges,total_charges,contract_type,payment_method,internet_service,streaming_tv,streaming_movies,tech_support,online_security,churn
CUST_000315,36,25.64,865.23,Month-to-Month,Bank transfer,DSL,1,1,0,0,1
CUST_000316,23,22.98,473.1,Month-to-Month,Electronic check,Fiber optic,0,0,0,1,1
CUST_000317,10,22.17,240.07,Month-to-Month,Electronic check,Fiber optic,0,1,1,1,0
CUST_000318,3,12.23,116.83,Two year,Electronic check,Fiber optic,1,1,1,0,0
CUST_000319,3,25.58,59.11,Month-to-Month,Electronic check,No,0,0,0,0,0
CUST_000320,5,14.48,107.45,One year,Credit card,Fiber optic,0,1,1,0,0
CUST_000321,15,23.29,403.02,Month-to-Month,Bank transfer,Fiber optic,1,0,1,0,0
CUST_000322,25,18.8,510.73,Month-to-Month,Electronic check,No,0,0,0,0,1
CUST_000323,21,29.33,600.37,Month-to-Month,Credit card,Fiber optic,1,1,1,0,1
CUST_000324,6,10.29,10.29,Two year,Bank transfer,DSL,1,0,1,0,0
CUST_000325,61,18.0,987.62,Month-to-Month,Electronic check,No,0,0,0,0,1
CUST_000326,26,15.15,380.76,One year,Mailed check,DSL,1,1,1,0,0
CUST_000327,16,21.21,398.26,Month-to-Month,Electronic check,DSL,1,0,0,0,0
CUST_000328,18,18.49,276.61,Month-to-Month,Credit card,DSL,1,1,0,0,1
CUST_000329,10,22.37,258.71,Month-to-Month,Bank transfer,DSL,1,1,1,1,1
CUST_000330,5,28.09,92.94,Month-to-Month,Credit card,DSL,1,1,1,1,1
CUST_000331,8,25.68,210.74,Month-to-Month,Electronic check,DSL,1,1,1,0,0
CUST_000332,28,23.7,698.99,Month-to-Month,Credit card,Fiber optic,1,1,1,0,1
CUST_000333,1,16.34,16.34,Month-to-Month,Electronic check,DSL,1,0,0,1,1
CUST_000334,2,25.41,59.34,Month-to-Month,Credit card,DSL,1,1,1,1,1
CUST_000335,1,11.66,11.66,Two year,Credit card,Fiber optic,1,0,1,1,1
CUST_000336,1,17.86,53.12,Two year,Mailed check,DSL,1,0,0,0,1
CUST_000337,38,18.75,724.27,Month-to-Month,Credit card,DSL,1,1,1,0,0
CUST_000338,24,17.42,420.91,One year,Credit card,Fiber optic,0,0,0,1,0
CUST_000339,12,13.5,239.92,Two year,Credit card,DSL,1,0,0,0,0
CUST_000340,2,27.88,88.88,Month-to-Month,Electronic check,DSL,0,1,1,1,0
CUST_000341,13,11.27,111.99,Two year,Mailed check,Fiber optic,1,0,0,0,1
CUST_000342,12,15.66,183.63,Two year,Credit card,Fiber optic,1,1,1,0,0
CUST_000343,3,17.13,47.6,Month-to-Month,Credit card,Fiber optic,1,0,0,0,1
CUST_000344,11,25.57,285.29,Month-to-Month,Mailed check,No,0,0,0,0,1
CUST_000345,10,19.05,316.73,Two year,Credit card,Fiber optic,1,1,1,0,0
CUST_000346,19,21.52,427.42,Month-to-Month,Electronic check,Fiber optic,0,0,0,0,1
CUST_000347,20,22.32,344.6,Month-to-Month,Credit card,DSL,1,0,1,0,1
CUST_000348,1,28.91,28.91,Month-to-Month,Electronic check,Fiber optic,0,1,1,1,1
CUST_000349,9,22.81,108.67,Month-to-Month,Electronic check,DSL,0,1,0,1,0
CUST_000350,19,18.34,331.97,One year,Mailed check,Fiber optic,0,1,1,1,0
CUST_000351,13,19.52,154.39,One year,Mailed check,Fiber optic,0,0,1,1,0
CUST_000352,38,16.89,598.24,Two year,Bank transfer,Fiber optic,1,0,0,1,0
CUST_000353,21,16.6,272.56,Month-to-Month,Bank transfer,No,0,0,0,0,1
CUST_000354,3,27.32,101.17,Month-to-Month,Electronic check,No,0,0,0,0,1
CUST_000355,1,21.53,21.56,Month-to-Month,Electronic check,DSL,0,0,1,0,1
CUST_000356,20,16.09,336.95,Month-to-Month,Credit card,DSL,0,0,1,0,0
CUST_000357,1,26.79,26.79,Month-to-Month,Mailed check,No,0,0,0,0,1
CUST_000358,17,13.77,164.38,Two year,Bank transfer,Fiber optic,1,0,0,1,0
CUST_000359,56,11.0,641.68,Two year,Bank transfer,Fiber optic,1,0,0,0,0
CUST_000360,17,24.51,512.78,Month-to-Month,Credit card,Fiber optic,1,0,1,1,0
CUST_000361,9,23.44,231.42,One year,Bank transfer,Fiber optic,1,1,1,0,0
CUST_000362,20,28.32,545.1,Month-to-Month,Electronic check,No,0,0,0,0,0
CUST_000363,12,29.36,280.92,Month-to-Month,Credit card,Fiber optic,0,0,1,1,1
CUST_000364,15,23.28,303.8,One year,Credit card,Fiber optic,0,1,1,0,0
CUST_000365,56,15.03,864.33,Month-to-Month,Mailed check,Fiber optic,0,0,1,0,0
CUST_000366,9,13.8,177.86,Two year,Credit card,No,0,0,0,0,0
CUST_000367,64,22.64,1462.0,One year,Bank transfer,Fiber optic,1,1,1,1,0
CUST_000368,47,20.49,1003.02,Month-to-Month,Mailed check,Fiber optic,1,0,1,1,0
CUST_000369,4,19.82,114.66,One year,Electronic check,No,0,0,0,0,0
CUST_000370,1,24.09,49.42,Month-to-Month,Bank transfer,Fiber optic,1,0,0,0,0
CUST_000371,2,20.48,20.48,Month-to-Month,Electronic check,Fiber optic,1,0,1,1,1
CUST_000372,1,28.57,37.27,Month-to-Month,Electronic check,Fiber optic,0,1,0,1,1
CUST_000373,1,22.55,22.55,Month-to-Month,Electronic check,Fiber optic,0,0,0,1,1
CUST_000374,22,18.04,397.75,One year,Electronic check,DSL,1,1,0,1,0
CUST_000375,1,29.96,46.5,Month-to-Month,Mailed check,Fiber optic,0,1,1,1,1
CUST_000376,7,18.42,212.88,One year,Bank transfer,Fiber optic,1,0,0,0,0
CUST_000377,37,14.32,464.35,One year,Electronic check,Fiber optic,0,1,0,1,0
CUST_000378,1,22.7,46.78,Month-to-Month,Credit card,Fiber optic,1,0,0,0,1
CUST_000379,33,18.14,672.68,Two year,Electronic check,Fiber optic,0,1,0,1,0
CUST_000380,6,26.65,197.84,Month-to-Month,Mailed check,No,0,0,0,0,1
CUST_000381,2,26.83,95.31,Month-to-Month,Electronic check,DSL,1,0,0,1,1
CUST_000382,23,25.62,618.64,Month-to-Month,Electronic check,DSL,0,0,1,1,1
CUST_000383,19,18.81,422.31,Month-to-Month,Electronic check,Fiber optic,1,0,1,0,1
CUST_000384,41,27.93,1090.76,Month-to-Month,Bank transfer,Fiber optic,1,0,0,1,0
CUST_000385,26,23.61,544.56,One year,Credit card,DSL,1,1,0,0,0
CUST_000386,32,17.91,572.8,Month-to-Month,Electronic check,DSL,1,1,0,0,1
CUST_000387,6,16.96,16.96,Month-to-Month,Mailed check,Fiber optic,1,1,1,0,0
CUST_000388,3,19.76,120.81,Two year,Electronic check,Fiber optic,1,1,0,1,0
CUST_000389,27,23.29,689.87,One year,Credit card,Fiber optic,0,0,1,1,0
CUST_000390,32,18.93,584.09,Two year,Credit card,Fiber optic,1,0,0,1,1
CUST_000391,72,28.3,2019.06,Month-to-Month,Electronic check,Fiber optic,0,1,0,1,1
CUST_000392,10,19.04,186.78,One year,Mailed check,Fiber optic,1,0,1,0,1
CUST_000393,9,16.46,150.74,Two year,Credit card,Fiber optic,0,1,1,0,0
CUST_000394,29,19.09,559.97,One year,Mailed check,Fiber optic,1,0,0,1,0
CUST_000395,8,12.67,129.27,One year,Bank transfer,No,0,0,0,0,0
CUST_000396,53,26.18,1378.91,Month-to-Month,Mailed check,No,0,0,0,0,1
CUST_000397,39,22.58,927.78,Month-to-Month,Bank transfer,DSL,1,1,1,1,1
CUST_000398,11,24.72,294.22,Month-to-Month,Credit card,DSL,1,0,1,1,1
CUST_000399,27,22.54,578.23,Month-to-Month,Credit card,DSL,1,1,0,0,1
CUST_000400,28,14.92,484.52,Two year,Credit card,Fiber optic,1,0,0,0,0
CUST_000401,2,17.58,17.58,Month-to-Month,Mailed check,Fiber optic,1,1,0,1,1
CUST_000402,46,12.79,583.73,Two year,Mailed check,Fiber optic,1,1,0,0,0
CUST_000403,14,11.59,210.61,Two year,Mailed check,DSL,1,0,0,0,0
CUST_000404,35,17.93,591.4,Month-to-Month,Credit card,Fiber optic,1,1,1,1,0
CUST_000405,7,29.59,222.61,Month-to-Month,Bank transfer,No,0,0,0,0,1
CUST_000406,45,11.53,546.02,Two year,Mailed check,Fiber optic,0,1,0,1,0
CUST_000407,9,12.69,71.18,Two year,Electronic check,DSL,1,0,0,1,1
CUST_000408,1,23.86,23.86,Month-to-Month,Bank transfer,Fiber optic,0,1,1,1,1
CUST_000409,47,24.15,1127.22,Month-to-Month,Credit card,Fiber optic,1,1,0,0,0
CUST_000410,1,17.31,17.31,Month-to-Month,Bank transfer,No,0,0,0,0,1
CUST_000411,7,22.32,271.32,One year,Electronic check,Fiber optic,1,1,0,0,0
CUST_000412,59,26.78,1541.86,Month-to-Month,Electronic check,Fiber optic,0,1,0,1,1
CUST_000413,60,15.09,955.65,One year,Mailed check,Fiber optic,1,1,1,0,0
CUST_000414,17,19.33,308.97,Month-to-Month,Credit card,Fiber optic,0,1,0,0,0
CUST_000415,19,29.07,498.0,Month-to-Month,Credit card,Fiber optic,1,1,1,0,1
CUST_000416,11,27.39,306.43,Month-to-Month,Credit card,DSL,0,1,1,1,1
CUST_000417,6,25.47,185.27,Month-to-Month,Bank transfer,Fiber optic,0,0,1,0,1
CUST_000418,7,16.23,159.64,Month-to-Month,Bank transfer,DSL,0,0,1,0,1
CUST_000419,22,21.27,546.05,Month-to-Month,Bank transfer,DSL,0,1,0,1,0
CUST_000420,27,23.39,778.79,Month-to-Month,Bank transfer,Fiber optic,1,1,0,1,1
CUST_000421,31,17.81,564.64,Month-to-Month,Bank transfer,DSL,1,1,1,1,0
CUST_000422,31,21.72,640.17,Month-to-Month,Mailed check,DSL,0,0,0,1,0
CUST_000423,1,16.01,38.65,Two year,Bank transfer,Fiber optic,1,1,1,1,0
CUST_000424,13,19.91,245.52,Month-to-Month,Electronic check,Fiber optic,0,0,1,0,1
CUST_000425,1,26.71,73.01,Month-to-Month,Electronic check,DSL,1,0,1,0,1
CUST_000426,15,22.93,279.09,One year,Credit card,Fiber optic,0,1,0,1,0
CUST_000427,11,13.24,264.06,Two year,Credit card,DSL,0,1,0,1,0
CUST_000428,43,27.58,1228.74,Month-to-Month,Bank transfer,DSL,1,1,1,0,0
CUST_000429,8,13.35,22.6,One year,Electronic check,Fiber optic,1,1,1,1,0
CUST_000430,2,22.89,22.89,One year,Credit card,DSL,0,1,0,1,0
CUST_000431,3,13.99,82.77,One year,Bank transfer,No,0,0,0,0,1
CUST_000432,28,16.24,513.54,Month-to-Month,Mailed check,DSL,1,0,1,1,0
CUST_000433,19,20.34,322.85,One year,Bank transfer,Fiber optic,1,1,1,1,0
CUST_000434,2,22.08,79.81,Month-to-Month,Mailed check,No,0,0,0,0,1
CUST_000435,1,23.8,23.8,One year,Mailed check,No,0,0,0,0,0
CUST_000436,24,16.72,396.81,One year,Credit card,Fiber optic,0,1,1,1,0
CUST_000437,1,19.31,74.91,Month-to-Month,Electronic check,No,0,0,0,0,1
CUST_000438,34,15.01,482.76,Two year,Electronic check,No,0,0,0,0,0
CUST_000439,24,21.84,448.81,Month-to-Month,Electronic check,DSL,1,1,0,1,1
CUST_000440,1,13.44,20.75,Two year,Electronic check,Fiber optic,1,1,0,1,0
CUST_000441,1,25.41,25.41,Month-to-Month,Electronic check,DSL,1,1,1,0,0
CUST_000442,72,26.39,1931.56,Month-to-Month,Electronic check,Fiber optic,1,1,0,0,0
CUST_000443,9,27.79,205.84,Month-to-Month,Electronic check,Fiber optic,0,1,1,1,1
CUST_000444,9,19.73,138.94,Two year,Electronic check,DSL,1,1,1,0,1
CUST_000445,33,19.0,525.95,Month-to-Month,Electronic check,Fiber optic,0,1,0,0,1
CUST_000446,58,25.74,1501.42,Month-to-Month,Electronic check,DSL,0,0,0,1,1
CUST_000447,72,20.91,1497.47,Month-to-Month,Bank transfer,No,0,0,0,0,1
CUST_000448,27,20.8,502.18,One year,Bank transfer,DSL,0,0,0,1,0
CUST_000449,9,22.14,208.95,Month-to-Month,Electronic check,Fiber optic,1,1,1,0,1
CUST_000450,1,29.91,81.26,Month-to-Month,Bank transfer,DSL,0,0,1,1,1
CUST_000451,30,25.93,767.12,Month-to-Month,Credit card,DSL,0,0,0,0,0
CUST_000452,16,29.29,482.05,Month-to-Month,Credit card,Fiber optic,1,1,1,0,1
CUST_000453,11,27.52,316.39,Month-to-Month,Electronic check,DSL,0,1,1,0,1
CUST_000454,47,28.54,1281.16,Month-to-Month,Credit card,Fiber optic,1,1,0,1,0
CUST_000455,2,22.59,148.01,One year,Mailed check,No,0,0,0,0,0
CUST_000456,13,21.89,261.03,Month-to-Month,Electronic check,DSL,0,1,0,1,1
CUST_000457,1,18.78,51.59,Month-to-Month,Electronic check,No,0,0,0,0,1
CUST_000458,12,20.55,285.06,Month-to-Month,Electronic check,DSL,0,0,1,1,1
CUST_000459,1,10.2,10.2,Two year,Bank transfer,DSL,1,1,1,1,0
CUST_000460,2,15.24,60.82,Two year,Bank transfer,DSL,0,0,0,0,0
CUST_000461,2,15.05,42.39,Two year,Bank transfer,No,0,0,0,0,1
CUST_000462,20,22.88,386.72,Month-to-Month,Electronic check,DSL,0,1,1,1,0
CUST_000463,27,29.61,782.86,Month-to-Month,Electronic check,No,0,0,0,0,1
CUST_000464,17,28.67,456.76,Month-to-Month,Electronic check,No,0,0,0,0,1
CUST_000465,65,17.43,1109.86,Month-to-Month,Mailed check,Fiber optic,1,1,0,1,0
CUST_000466,9,20.53,119.57,Month-to-Month,Credit card,Fiber optic,1,1,1,0,0
CUST_000467,6,17.51,161.38,One year,Credit card,Fiber optic,1,0,0,1,0
CUST_000468,40,13.61,624.5,Two year,Credit card,Fiber optic,0,1,0,1,0
CUST_000469,5,17.98,138.8,Two year,Bank transfer,DSL,1,1,0,1,1
CUST_000470,66,22.86,1572.29,Month-to-Month,Mailed check,Fiber optic,1,0,0,0,1
CUST_000471,1,19.44,19.44,One year,Mailed check,Fiber optic,0,0,1,0,1
CUST_000472,70,27.8,1914.19,Month-to-Month,Mailed check,Fiber optic,1,1,1,0,0
CUST_000473,1,27.09,27.09,Month-to-Month,Mailed check,DSL,1,0,0,0,1
CUST_000474,44,13.72,635.88,One year,Credit card,DSL,1,1,0,0,0
CUST_000475,15,25.71,397.0,Month-to-Month,Mailed check,No,0,0,0,0,1
CUST_000476,72,21.53,1546.3,Month-to-Month,Electronic check,DSL,0,1,1,0,1
CUST_000477,1,19.42,84.18,Month-to-Month,Credit card,Fiber optic,0,1,0,0,1
CUST_000478,16,12.65,222.65,One year,Credit card,DSL,1,0,1,0,0
CUST_000479,69,18.33,1222.84,One year,Mailed check,No,0,0,0,0,0
CUST_000480,14,20.33,250.57,Month-to-Month,Bank transfer,No,0,0,0,0,0
CUST_000481,19,12.52,271.98,Two year,Electronic check,DSL,1,1,1,1,0
CUST_000482,23,25.42,636.75,Month-to-Month,Bank transfer,DSL,1,0,0,0,1
CUST_000483,12,26.54,346.06,Month-to-Month,Electronic check,Fiber optic,0,1,0,0,1
CUST_000484,19,15.18,383.26,One year,Electronic check,DSL,1,1,0,0,0
CUST_000485,17,12.64,296.63,One year,Bank transfer,Fiber optic,0,1,1,0,0
CUST_000486,46,18.49,872.59,Two year,Electronic check,Fiber optic,1,1,1,0,0
CUST_000487,1,15.15,15.15,Month-to-Month,Bank transfer,DSL,1,1,1,1,0
CUST_000488,6,24.18,79.58,One year,Credit card,Fiber optic,1,1,1,1,0
CUST_000489,60,20.16,1190.23,One year,Electronic check,Fiber optic,1,1,1,1,0
CUST_000490,44,13.22,619.34,Two year,Bank transfer,Fiber optic,0,1,1,1,0
CUST_000491,12,18.7,315.73,Month-to-Month,Bank transfer,DSL,1,0,0,1,0
CUST_000492,19,12.12,251.15,One year,Electronic check,Fiber optic,1,0,1,1,1
CUST_000493,6,15.06,148.8,One year,Bank transfer,Fiber optic,1,1,0,1,0
CUST_000494,4,17.07,56.01,Month-to-Month,Bank transfer,Fiber optic,1,1,1,0,1
CUST_000495,12,24.18,321.3,Month-to-Month,Bank transfer,DSL,1,1,1,1,1
CUST_000496,8,17.5,181.17,Month-to-Month,Credit card,DSL,1,1,1,1,1
CUST_000497,17,18.87,221.81,One year,Bank transfer,No,0,0,0,0,0
CUST_000498,1,15.9,15.9,Two year,Credit card,No,0,0,0,0,0
CUST_000499,72,15.87,1190.13,One year,Bank transfer,Fiber optic,0,0,1,1,0
CUST_000500,72,12.46,910.84,One year,Electronic check,DSL,0,1,1,1,1
CUST_000501,23,15.56,298.05,Month-to-Month,Mailed check,Fiber optic,1,0,1,0,0
CUST_000502,15,15.4,109.49,Month-to-Month,Electronic check,No,0,0,0,0,1
CUST_000503,7,26.09,164.34,Month-to-Month,Bank transfer,Fiber optic,1,1,1,1,0
CUST_000504,33,19.77,648.83,Month-to-Month,Bank transfer,DSL,0,0,1,1,0
CUST_000505,23,26.94,575.42,Month-to-Month,Mailed check,Fiber optic,1,0,0,1,0
CUST_000506,3,21.48,71.59,Month-to-Month,Electronic check,No,0,0,0,0,1
CUST_000507,48,21.79,1071.24,Month-to-Month,Mailed check,DSL,1,0,1,0,1
CUST_000508,34,22.69,804.99,Month-to-Month,Electronic check,Fiber optic,1,0,1,0,1
CUST_000509,59,25.7,1398.5,Month-to-Month,Bank transfer,Fiber optic,1,1,0,1,0
CUST_000510,25,19.1,411.79,Month-to-Month,Credit card,Fiber optic,0,0,1,1,0
CUST_000511,19,16.82,304.35,Month-to-Month,Credit card,Fiber optic,1,1,1,0,0
CUST_000512,10,15.56,184.21,Two year,Electronic check,Fiber optic,1,0,0,0,0
CUST_000513,53,13.27,727.77,Two year,Bank transfer,DSL,1,0,1,0,0
CUST_000514,40,17.75,733.59,One year,Bank transfer,DSL,0,1,1,0,0
CUST_000515,1,24.7,24.7,Month-to-Month,Credit card,Fiber optic,0,1,0,1,1
CUST_000516,1,18.42,18.42,One year,Bank transfer,DSL,1,1,1,1,0
CUST_000517,9,16.2,109.38,Two year,Electronic check,Fiber optic,0,0,0,0,1
CUST_000518,33,19.07,667.72,One year,Mailed check,Fiber optic,1,0,1,1,0
CUST_000519,72,26.1,1833.18,Month-to-Month,Bank transfer,DSL,1,1,1,0,0
CUST_000520,3,21.18,106.04,One year,Bank transfer,Fiber optic,1,0,1,0,0
CUST_000521,18,15.34,286.51,Two year,Credit card,Fiber optic,0,1,1,1,0
CUST_000522,9,20.83,185.22,One year,Electronic check,DSL,0,0,0,0,1
CUST_000523,70,23.36,1602.36,One year,Credit card,Fiber optic,1,1,1,0,0
CUST_000524,36,21.48,705.5,Month-to-Month,Electronic check,No,0,0,0,0,0
CUST_000525,36,21.19,730.46,Month-to-Month,Credit card,Fiber optic,1,0,1,1,0
CUST_000526,12,26.46,301.02,Month-to-Month,Credit card,Fiber optic,0,1,0,0,1
CUST_000527,10,19.57,77.25,One year,Bank transfer,DSL,1,0,0,0,0
CUST_000528,6,16.07,86.55,Month-to-Month,Bank transfer,DSL,1,0,0,1,1
CUST_000529,1,28.38,74.6,Month-to-Month,Electronic check,DSL,1,1,0,0,1
CUST_000530,40,15.46,646.76,Month-to-Month,Electronic check,Fiber optic,0,1,1,0,0
CUST_000531,33,26.23,840.78,Month-to-Month,Electronic check,Fiber optic,1,1,1,0,0
CUST_000532,72,26.38,1901.71,Month-to-Month,Electronic check,DSL,0,0,0,1,1
CUST_000533,72,24.39,1728.27,One year,Bank transfer,Fiber optic,0,1,0,0,0
CUST_000534,16,12.7,210.64,One year,Electronic check,DSL,0,0,1,1,0
CUST_000535,29,23.95,771.56,Month-to-Month,Credit card,DSL,1,1,0,1,0
CUST_000536,57,21.42,1269.36,Month-to-Month,Mailed check,Fiber optic,0,1,1,0,1
CUST_000537,37,19.96,764.56,Month-to-Month,Bank transfer,DSL,1,1,0,0,0
CUST_000538,5,10.9,29.86,Two year,Bank transfer,Fiber optic,0,1,0,1,1
CUST_000539,11,23.44,295.34,Month-to-Month,Electronic check,DSL,1,1,0,1,1
CUST_000540,2,22.19,22.19,Month-to-Month,Electronic check,Fiber optic,0,1,1,1,1
CUST_000541,61,16.57,998.15,Month-to-Month,Electronic check,No,0,0,0,0,1
CUST_000542,18,19.96,388.47,One year,Credit card,No,0,0,0,0,0
CUST_000543,5,17.38,123.92,Two year,Bank transfer,No,0,0,0,0,0
CUST_000544,22,17.67,422.23,Two year,Electronic check,No,0,0,0,0,0
CUST_000545,19,23.77,466.37,One year,Credit card,Fiber optic,1,1,0,1,0
CUST_000546,8,21.14,159.33,Month-to-Month,Electronic check,Fiber optic,0,0,0,1,1
CUST_000547,2,29.3,85.5,Month-to-Month,Bank transfer,Fiber optic,1,1,1,1,1
CUST_000548,22,27.98,567.92,Month-to-Month,Mailed check,Fiber optic,1,0,1,1,1
CUST_000549,14,19.45,230.07,Month-to-Month,Bank transfer,Fiber optic,1,0,0,1,0
CUST_000550,29,17.39,507.4,Month-to-Month,Credit card,DSL,0,1,0,0,1
CUST_000551,14,21.53,310.08,Month-to-Month,Credit card,No,0,0,0,0,0
CUST_000552,38,21.03,707.86,Month-to-Month,Mailed check,Fiber optic,0,1,1,0,0
CUST_000553,16,15.76,274.92,Two year,Electronic check,No,0,0,0,0,0
CUST_000554,16,19.58,351.92,One year,Credit card,DSL,0,1,0,1,1
CUST_000555,41,17.5,713.64,Two year,Mailed check,DSL,0,1,1,1,0
CUST_000556,10,18.63,305.02,One year,Electronic check,DSL,1,0,0,1,1
CUST_000557,2,16.57,16.57,Month-to-Month,Bank transfer,Fiber optic,1,0,1,1,0
CUST_000558,1,23.16,23.16,One year,Electronic check,DSL,1,0,1,0,1
CUST_000559,28,19.65,530.45,Month-to-Month,Electronic check,Fiber optic,1,0,1,0,1
CUST_000560,19,24.63,464.16,One year,Credit card,DSL,0,0,0,0,0
CUST_000561,24,16.77,386.04,Month-to-Month,Mailed check,DSL,0,1,1,1,1
CUST_000562,4,19.58,19.58,Two year,Electronic check,Fiber optic,0,1,0,1,1
CUST_000563,2,16.37,16.37,Month-to-Month,Bank transfer,No,0,0,0,0,1
CUST_000564,1,18.47,18.47,Month-to-Month,Credit card,DSL,0,1,0,1,1
CUST_000565,8,10.47,145.19,Two year,Electronic check,Fiber optic,0,0,1,1,0
CUST_000566,17,25.58,544.97,Month-to-Month,Bank transfer,DSL,1,0,1,1,1
CUST_000567,9,23.05,274.22,One year,Credit card,DSL,0,0,1,1,0
CUST_000568,11,17.64,155.27,One year,Electronic check,Fiber optic,1,1,0,1,0
CUST_000569,46,19.29,852.55,Two year,Mailed check,Fiber optic,1,1,1,1,0
CUST_000570,8,15.9,119.23,Two year,Electronic check,No,0,0,0,0,0
CUST_000571,14,16.3,317.43,Two year,Bank transfer,Fiber optic,0,0,0,1,0
CUST_000572,30,27.68,822.13,Month-to-Month,Credit card,No,0,0,0,0,0
CUST_000573,10,12.97,63.32,Two year,Electronic check,DSL,0,1,0,0,0
CUST_000574,19,16.61,290.53,One year,Credit card,DSL,1,1,0,1,0
CUST_000575,39,23.78,965.27,One year,Credit card,DSL,1,0,0,1,0
CUST_000576,59,28.51,1716.59,Month-to-Month,Electronic check,Fiber optic,0,1,1,0,0
CUST_000577,3,24.69,64.06,One year,Bank transfer,DSL,0,0,1,1,0
CUST_000578,52,19.02,1023.21,Two year,Electronic check,DSL,1,0,0,0,0
CUST_000579,13,11.27,32.85,Two year,Credit card,Fiber optic,0,1,1,1,0
CUST_000580,5,27.36,141.99,Month-to-Month,Bank transfer,DSL,1,0,0,0,1
CUST_000581,12,21.15,296.83,Month-to-Month,Bank transfer,DSL,0,1,0,1,0
CUST_000582,72,29.86,2108.28,Month-to-Month,Bank transfer,DSL,1,0,1,1,0
CUST_000583,13,14.72,149.54,Two year,Bank transfer,DSL,0,1,0,1,0
CUST_000584,7,19.2,41.08,One year,Credit card,Fiber optic,0,0,0,1,0
CUST_000585,20,22.95,538.49,Month-to-Month,Bank transfer,Fiber optic,0,0,0,0,1
CUST_000586,5,19.83,63.14,Month-to-Month,Credit card,DSL,1,1,1,1,1
CUST_000587,1,16.13,28.18,Month-to-Month,Bank transfer,DSL,1,1,1,0,0
CUST_000588,2,28.43,87.06,Month-to-Month,Electronic check,No,0,0,0,0,1
CUST_000589,2,18.03,111.66,Two year,Credit card,Fiber optic,1,1,1,1,0
CUST_000590,3,13.81,33.74,One year,Bank transfer,Fiber optic,0,1,1,0,0
CUST_000591,2,26.65,26.65,Month-to-Month,Bank transfer,Fiber optic,0,0,1,1,1
CUST_000592,20,24.39,496.45,Month-to-Month,Credit card,DSL,1,1,1,0,1
CUST_000593,4,21.14,148.76,Month-to-Month,Electronic check,No,0,0,0,0,1
CUST_000594,8,12.54,91.81,Two year,Mailed check,Fiber optic,0,0,1,0,1
CUST_000595,45,27.9,1207.76,Month-to-Month,Electronic check,DSL,0,0,0,1,0
CUST_000596,12,25.5,228.96,Month-to-Month,Bank transfer,Fiber optic,1,1,1,1,1
CUST_000597,22,23.22,449.78,Month-to-Month,Credit card,DSL,1,0,1,0,0
CUST_000598,3,19.92,102.98,One year,Credit card,DSL,1,1,0,0,1
CUST_000599,4,13.18,36.69,One year,Mailed check,No,0,0,0,0,0
CUST_000600,1,18.16,18.16,One year,Credit card,No,0,0,0,0,1
CUST_000601,3,17.91,17.93,Month-to-Month,Credit card,DSL,0,0,1,1,1
CUST_000602,6,18.13,113.03,Month-to-Month,Bank transfer,Fiber optic,1,1,0,0,1
CUST_000603,3,24.92,62.79,Month-to-Month,Electronic check,Fiber optic,1,1,1,0,1
CUST_000604,1,23.85,23.85,One year,Bank transfer,DSL,1,1,1,1,0
CUST_000605,2,21.06,109.59,Month-to-Month,Credit card,Fiber optic,1,0,1,0,0
CUST_000606,12,14.7,253.3,One year,Credit card,Fiber optic,1,1,0,0,1
CUST_000607,4,16.49,16.49,Two year,Bank transfer,Fiber optic,0,1,0,0,1
CUST_000608,9,18.71,184.77,Two year,Credit card,Fiber optic,0,1,0,1,0
CUST_000609,14,26.22,328.24,Month-to-Month,Electronic check,Fiber optic,1,1,0,1,0
CUST_000610,23,28.03,632.28,Month-to-Month,Electronic check,No,0,0,0,0,1
CUST_000611,1,23.05,38.51,Month-to-Month,Credit card,DSL,1,0,1,1,1
CUST_000612,32,21.77,686.0,One year,Electronic check,No,0,0,0,0,1
CUST_000613,19,11.4,228.12,Two year,Electronic check,DSL,0,1,1,0,0
CUST_000614,1,20.22,53.87,Month-to-Month,Mailed check,DSL,0,1,1,1,1
CUST_000615,41,20.84,869.17,Month-to-Month,Bank transfer,DSL,1,0,0,1,0
CUST_000616,50,15.11,723.16,Two year,Bank transfer,Fiber optic,1,0,1,1,0
CUST_000617,1,19.29,19.29,Two year,Electronic check,DSL,1,0,0,1,0
CUST_000618,6,28.11,96.67,Month-to-Month,Credit card,No,0,0,0,0,1
CUST_000619,32,13.75,397.3,One year,Credit card,Fiber optic,1,0,1,0,0
CUST_000620,27,17.59,573.03,Month-to-Month,Mailed check,DSL,0,0,0,1,1
CUST_000621,4,20.36,41.84,Month-to-Month,Mailed check,Fiber optic,1,0,1,1,1
CUST_000622,4,12.91,12.91,Two year,Bank transfer,No,0,0,0,0,0
CUST_000623,9,16.15,161.35,Two year,Bank transfer,Fiber optic,0,1,1,1,0
CUST_000624,13,23.74,303.1,One year,Mailed check,DSL,1,0,0,1,0
CUST_000625,19,29.43,549.39,Month-to-Month,Mailed check,No,0,0,0,0,1
CUST_000626,9,16.54,219.31,Two year,Electronic check,Fiber optic,1,0,0,1,0
CUST_000627,12,27.57,358.3,Month-to-Month,Electronic check,Fiber optic,0,0,0,0,1
